ID,label,type,uri,id_synset,gloss,status
90638,audeo,LEMMA,http://lila-erc.eu/data/id/lemma/90638,v#02545045,"to be courageous enough to try or do something",reviewed
90641,audio,LEMMA,http://lila-erc.eu/data/id/lemma/90641,v#00588888,"know and comprehend the nature or meaning of",reviewed
90641,audio,LEMMA,http://lila-erc.eu/data/id/lemma/90641,v#00591115,"perceive (an idea or situation) mentally",reviewed
90641,audio,LEMMA,http://lila-erc.eu/data/id/lemma/90641,v#00593852,"make sense of a language",reviewed
90641,audio,LEMMA,http://lila-erc.eu/data/id/lemma/90641,v#00598954,"get to know or become aware of, usually accidentally",reviewed
90641,audio,LEMMA,http://lila-erc.eu/data/id/lemma/90641,v#00623151,"make sense of; assign a meaning to",reviewed
90641,audio,LEMMA,http://lila-erc.eu/data/id/lemma/90641,v#00635523,"understand the meaning of",reviewed
90641,audio,LEMMA,http://lila-erc.eu/data/id/lemma/90641,v#00806502,"give sanction to",reviewed
90641,audio,LEMMA,http://lila-erc.eu/data/id/lemma/90641,v#00878348,"yield to another's wish or opinion",reviewed
90641,audio,LEMMA,http://lila-erc.eu/data/id/lemma/90641,v#02107442,"receive a communication from someone",reviewed
90641,audio,LEMMA,http://lila-erc.eu/data/id/lemma/90641,v#02169702,"perceive (sound) via the auditory sense",reviewed
90641,audio,LEMMA,http://lila-erc.eu/data/id/lemma/90641,v#02169891,"hear with intention",reviewed
90641,audio,LEMMA,http://lila-erc.eu/data/id/lemma/90641,v#02170181,"listen to every detail and give a full hearing to",reviewed
90641,audio,LEMMA,http://lila-erc.eu/data/id/lemma/90641,v#02171039,"listen and pay attention",reviewed
90641,audio,LEMMA,http://lila-erc.eu/data/id/lemma/90641,v#02346895,"choose and follow; as of theories, ideas, policies, strategies or plans",reviewed
90641,audio,LEMMA,http://lila-erc.eu/data/id/lemma/90641,v#02542280,"act in accordance with someone's rules, commands, or wishes",reviewed
90641,audio,LEMMA,http://lila-erc.eu/data/id/lemma/90641,v#02542795,"be obedient to",reviewed
90641,audio,LEMMA,http://lila-erc.eu/data/id/lemma/90641,v#02571901,"pay close attention to; give heed to",reviewed
90641,audio,LEMMA,http://lila-erc.eu/data/id/lemma/90641,v#02600255,"accept and follow the leadership or command or guidance of",reviewed
90192,ascisco,LEMMA,http://lila-erc.eu/data/id/lemma/90192,v#00413195,"take into one's family",reviewed
90192,ascisco,LEMMA,http://lila-erc.eu/data/id/lemma/90192,v#00524682,"take on a certain form, attribute, or aspect",reviewed
90192,ascisco,LEMMA,http://lila-erc.eu/data/id/lemma/90192,v#00592883,"accept (someone) to be what is claimed or accept his power and authority",reviewed
90192,ascisco,LEMMA,http://lila-erc.eu/data/id/lemma/90192,v#00758333,"lay claim to; as of an idea",reviewed
90192,ascisco,LEMMA,http://lila-erc.eu/data/id/lemma/90192,v#00817311,"declare to be true or admit the existence or reality or truth of",reviewed
90192,ascisco,LEMMA,http://lila-erc.eu/data/id/lemma/90192,v#00900583,"bid welcome to; greet upon arrival",reviewed
90192,ascisco,LEMMA,http://lila-erc.eu/data/id/lemma/90192,v#01470098,"receive someone, as into one's house",reviewed
90192,ascisco,LEMMA,http://lila-erc.eu/data/id/lemma/90192,v#02236624,"admit into a group or community",reviewed
90192,ascisco,LEMMA,http://lila-erc.eu/data/id/lemma/90192,v#02275365,"demand as being one's due or property; assert one's right or title to",reviewed
90192,ascisco,LEMMA,http://lila-erc.eu/data/id/lemma/90192,v#02346136,"bring in from abroad",reviewed
90192,ascisco,LEMMA,http://lila-erc.eu/data/id/lemma/90192,v#02381726,"take on titles, offices, duties, responsibilities",reviewed
90192,ascisco,LEMMA,http://lila-erc.eu/data/id/lemma/90192,v#02409412,"engage or hire for work",reviewed
90192,ascisco,LEMMA,http://lila-erc.eu/data/id/lemma/90192,v#02449847,"allow participation in or the right to be part of; permit to exercise the rights, functions, and responsibilities of",reviewed
90192,ascisco,LEMMA,http://lila-erc.eu/data/id/lemma/90192,v#02470175,"bring or come into association or action",reviewed
90192,ascisco,LEMMA,http://lila-erc.eu/data/id/lemma/90192,v#02502536,"allow to enter; grant entry to",reviewed
90192,ascisco,LEMMA,http://lila-erc.eu/data/id/lemma/90192,v#02732798,"have room for; hold without crowding",reviewed
90670,auerto,LEMMA,http://lila-erc.eu/data/id/lemma/90670,v#00313987,"make undecipherable or imperceptible by obscuring or concealing",reviewed
90670,auerto,LEMMA,http://lila-erc.eu/data/id/lemma/90670,v#00471711,"terminate, end, or take out",reviewed
90670,auerto,LEMMA,http://lila-erc.eu/data/id/lemma/90670,v#00520019,"destroy the peace or tranquility of",reviewed
90670,auerto,LEMMA,http://lila-erc.eu/data/id/lemma/90670,v#00812149,"avoid and stay away from deliberately; stay clear of",reviewed
90670,auerto,LEMMA,http://lila-erc.eu/data/id/lemma/90670,v#01131197,"force or drive back",reviewed
90670,auerto,LEMMA,http://lila-erc.eu/data/id/lemma/90670,v#01506157,"cause to move back by force or influence",reviewed
90670,auerto,LEMMA,http://lila-erc.eu/data/id/lemma/90670,v#01791756,"draw someone's attention away from something",reviewed
90670,auerto,LEMMA,http://lila-erc.eu/data/id/lemma/90670,v#01823528,"arouse hostility or indifference in where there had formerly been love, affection, or friendliness",reviewed
90670,auerto,LEMMA,http://lila-erc.eu/data/id/lemma/90670,v#01823888,"make withdrawn or isolated or emotionally dissociated",reviewed
90670,auerto,LEMMA,http://lila-erc.eu/data/id/lemma/90670,v#01908809,"move so as not face somebody or something",reviewed
90670,auerto,LEMMA,http://lila-erc.eu/data/id/lemma/90670,v#01952363,"send on a course or in a direction different from the planned or intended one",reviewed
90670,auerto,LEMMA,http://lila-erc.eu/data/id/lemma/90670,v#02003359,"drive away",reviewed
90670,auerto,LEMMA,http://lila-erc.eu/data/id/lemma/90670,v#02033805,"turn aside and away from an initial or intended course",reviewed
90670,auerto,LEMMA,http://lila-erc.eu/data/id/lemma/90670,v#02034300,"turn from a straight course, fixed direction, or line of interest",reviewed
90670,auerto,LEMMA,http://lila-erc.eu/data/id/lemma/90670,v#02034511,"turn away or aside",reviewed
90670,auerto,LEMMA,http://lila-erc.eu/data/id/lemma/90670,v#02056466,"force or drive out",reviewed
90670,auerto,LEMMA,http://lila-erc.eu/data/id/lemma/90670,v#02064887,"turn aside; turn away from",reviewed
90670,auerto,LEMMA,http://lila-erc.eu/data/id/lemma/90670,v#02224055,"dispose of",reviewed
90670,auerto,LEMMA,http://lila-erc.eu/data/id/lemma/90670,v#02292535,"appropriate (as property entrusted to one's care) fraudulently to one's own use",reviewed
90670,auerto,LEMMA,http://lila-erc.eu/data/id/lemma/90670,v#02321757,"take without the owner's consent",reviewed
90670,auerto,LEMMA,http://lila-erc.eu/data/id/lemma/90670,v#02427334,"do away with",reviewed
90670,auerto,LEMMA,http://lila-erc.eu/data/id/lemma/90670,v#02453321,"prevent the occurrence of; prevent from happening",reviewed
90670,auerto,LEMMA,http://lila-erc.eu/data/id/lemma/90670,v#02504017,"expel from a community or group",reviewed
90670,auerto,LEMMA,http://lila-erc.eu/data/id/lemma/90670,v#02597246,"remove from customary environment or associations",reviewed
90670,auerto,LEMMA,http://lila-erc.eu/data/id/lemma/90670,v#02733122,"maintain in safety from injury, harm, or danger",reviewed
90198,ascribo,LEMMA,http://lila-erc.eu/data/id/lemma/90198,v#00182406,"make an addition (to); join or combine or unite with others; increase the quality, quantity, size or scope of",reviewed
90198,ascribo,LEMMA,http://lila-erc.eu/data/id/lemma/90198,v#00726300,"attribute or credit to",reviewed
90198,ascribo,LEMMA,http://lila-erc.eu/data/id/lemma/90198,v#01027174,"state or say further",reviewed
90198,ascribo,LEMMA,http://lila-erc.eu/data/id/lemma/90198,v#01160370,"attribute or give",reviewed
90198,ascribo,LEMMA,http://lila-erc.eu/data/id/lemma/90198,v#01328705,"add to the very end",reviewed
90198,ascribo,LEMMA,http://lila-erc.eu/data/id/lemma/90198,v#01329141,"attach to",reviewed
90198,ascribo,LEMMA,http://lila-erc.eu/data/id/lemma/90198,v#02228698,"give out",reviewed
90198,ascribo,LEMMA,http://lila-erc.eu/data/id/lemma/90198,v#02346724,"take up and practice as one's own",reviewed
90198,ascribo,LEMMA,http://lila-erc.eu/data/id/lemma/90198,v#02396205,"create and charge with a task or function",reviewed
90198,ascribo,LEMMA,http://lila-erc.eu/data/id/lemma/90198,v#02471327,"register formally as a participant or member",reviewed
90198,ascribo,LEMMA,http://lila-erc.eu/data/id/lemma/90198,v#02475922,"assign a duty, responsibility or obligation to",reviewed
90198,ascribo,LEMMA,http://lila-erc.eu/data/id/lemma/90198,v#02731632,"put into a group",reviewed
94757,cohortor,LEMMA,http://lila-erc.eu/data/id/lemma/94757,v#00765649,"force or impel in an indicated direction",reviewed
94757,cohortor,LEMMA,http://lila-erc.eu/data/id/lemma/94757,v#00771341,"spur on",reviewed
94757,cohortor,LEMMA,http://lila-erc.eu/data/id/lemma/94757,v#00858781,"spur on or encourage especially by cheers and shouts",reviewed
94757,cohortor,LEMMA,http://lila-erc.eu/data/id/lemma/94757,v#01762528,"cause to be agitated, excited, or roused",reviewed
94757,cohortor,LEMMA,http://lila-erc.eu/data/id/lemma/94757,v#01818235,"inspire with confidence; give hope or courage to",reviewed
95116,commentator,LEMMA,http://lila-erc.eu/data/id/lemma/95116,n#10214637,"someone who is the first to think of or make something",reviewed
95116,commentator,LEMMA,http://lila-erc.eu/data/id/lemma/95116,n#10438172,"a person who makes plans",reviewed
99809,dissimulator,LEMMA,http://lila-erc.eu/data/id/lemma/99809,n#10195593,"a person who professes beliefs and opinions that he or she does not hold in order to conceal his or her real feelings or motives",reviewed
99985,doctor,LEMMA,http://lila-erc.eu/data/id/lemma/99985,n#10694258,"a person whose occupation is teaching",reviewed
99985,doctor,LEMMA,http://lila-erc.eu/data/id/lemma/99985,n#10722575,"one who trains other persons or animals",reviewed
102206,explorator,LEMMA,http://lila-erc.eu/data/id/lemma/102206,n#10215623,"someone who investigates",reviewed
102206,explorator,LEMMA,http://lila-erc.eu/data/id/lemma/102206,n#10271216,"a person employed to keep watch for some anticipated event",reviewed
102206,explorator,LEMMA,http://lila-erc.eu/data/id/lemma/102206,n#10641755,"(military) a secret agent hired by a state to obtain information about its enemies or by a business to obtain industrial secrets from competitors",reviewed
102770,factor,LEMMA,http://lila-erc.eu/data/id/lemma/102770,n#10284064,"a person who makes things",reviewed
102770,factor,LEMMA,http://lila-erc.eu/data/id/lemma/102770,n#10417168,"someone who perpetrates wrongdoing",reviewed
102770,factor,LEMMA,http://lila-erc.eu/data/id/lemma/102770,n#10439851,"a person who participates in or is skilled at some game",reviewed
102967,faenerator,LEMMA,http://lila-erc.eu/data/id/lemma/102967,n#10742384,"someone who lends money at excessive rates of interest",reviewed
104010,funditor,LEMMA,http://lila-erc.eu/data/id/lemma/104010,n#10611988,"a person who uses a sling to throw something",reviewed
104949,gubernator,LEMMA,http://lila-erc.eu/data/id/lemma/104949,n#10169796,"the person who steers a ship",reviewed
104949,gubernator,LEMMA,http://lila-erc.eu/data/id/lemma/104949,n#10433452,"a person qualified to guide ships through difficult waters going into or out of a harbor",reviewed
104949,gubernator,LEMMA,http://lila-erc.eu/data/id/lemma/104949,n#10525134,"a person who directs and restrains",reviewed
107950,innouator,LEMMA,http://lila-erc.eu/data/id/lemma/107950,n#09609871,"a person who changes something",reviewed
107950,innouator,LEMMA,http://lila-erc.eu/data/id/lemma/107950,n#10434725,"someone who helps to open up a new line of research or technology or art",reviewed
112091,mercator,LEMMA,http://lila-erc.eu/data/id/lemma/112091,n#10309896,"a businessperson engaged in retail trade",reviewed
112091,mercator,LEMMA,http://lila-erc.eu/data/id/lemma/112091,n#10720453,"someone who purchases and maintains an inventory of goods to be sold",reviewed
112846,motor,LEMMA,http://lila-erc.eu/data/id/lemma/112846,n#09359631,"a nonspecific agent that imparts motion",reviewed
115231,ordinator,LEMMA,http://lila-erc.eu/data/id/lemma/115231,n#10381369,"an organizer who puts things in order",reviewed
115231,ordinator,LEMMA,http://lila-erc.eu/data/id/lemma/115231,n#10517826,"an official responsible for control and supervision of a particular activity or area of public interest",reviewed
115231,ordinator,LEMMA,http://lila-erc.eu/data/id/lemma/115231,n#10525134,"a person who directs and restrains",reviewed
117292,persecutor,LEMMA,http://lila-erc.eu/data/id/lemma/117292,n#10437852,"a person who brings an action in a court of law",reviewed
117292,persecutor,LEMMA,http://lila-erc.eu/data/id/lemma/117292,n#10494935,"a person who is pursuing and trying to overtake or capture",reviewed
117292,persecutor,LEMMA,http://lila-erc.eu/data/id/lemma/117292,n#10495167,"a person who pursues some plan or goal",reviewed
117292,persecutor,LEMMA,http://lila-erc.eu/data/id/lemma/117292,n#10716005,"someone who torments",reviewed
123850,scriptor,LEMMA,http://lila-erc.eu/data/id/lemma/123850,n#09964805,"someone employed to make written copies of documents and manuscripts",reviewed
123850,scriptor,LEMMA,http://lila-erc.eu/data/id/lemma/123850,n#10028977,"a writer of a draft",reviewed
123850,scriptor,LEMMA,http://lila-erc.eu/data/id/lemma/123850,n#10794014,"writes (books or stories or articles or the like) professionally (for pay)",reviewed
123850,scriptor,LEMMA,http://lila-erc.eu/data/id/lemma/123850,n#10801291,"a person who is able to write and has written something",reviewed
124751,signator,LEMMA,http://lila-erc.eu/data/id/lemma/124751,n#10567268,"an official who affixes a seal to a document",reviewed
124751,signator,LEMMA,http://lila-erc.eu/data/id/lemma/124751,n#10597234,"someone who signs and is bound by a document",reviewed
124751,signator,LEMMA,http://lila-erc.eu/data/id/lemma/124751,n#10786270,"(law) a person who attests to the genuineness of a document or signature by adding their own signature",reviewed
124863,simulator,LEMMA,http://lila-erc.eu/data/id/lemma/124863,n#09964411,"someone who copies the words or behavior of another",reviewed
124863,simulator,LEMMA,http://lila-erc.eu/data/id/lemma/124863,n#10195593,"a person who professes beliefs and opinions that he or she does not hold in order to conceal his or her real feelings or motives",reviewed
128507,tractator,LEMMA,http://lila-erc.eu/data/id/lemma/128507,n#09761403,"someone who maintains and audits business accounts",reviewed
128507,tractator,LEMMA,http://lila-erc.eu/data/id/lemma/128507,n#10298202,"a male massager",reviewed
128507,tractator,LEMMA,http://lila-erc.eu/data/id/lemma/128507,n#10372373,"a worker who holds or is invested with an office",reviewed
130148,uictor,LEMMA,http://lila-erc.eu/data/id/lemma/130148,n#09956578,"someone who is victorious by force of arms",reviewed
130148,uictor,LEMMA,http://lila-erc.eu/data/id/lemma/130148,n#10752930,"a combatant who is able to defeat rivals",reviewed
130148,uictor,LEMMA,http://lila-erc.eu/data/id/lemma/130148,n#10782940,"the contestant who wins the contest",reviewed
114457,obstetrix,LEMMA,http://lila-erc.eu/data/id/lemma/114457,n#10314836,"a woman skilled in aiding the delivery of babies",reviewed
119517,pistrix,LEMMA,http://lila-erc.eu/data/id/lemma/119517,n#09833536,"someone who bakes bread or cake",reviewed
119517,pistrix,LEMMA,http://lila-erc.eu/data/id/lemma/119517,n#09833651,"someone who bakes commercially",reviewed
119517,pistrix,LEMMA,http://lila-erc.eu/data/id/lemma/119517,n#10318087,"someone who works in a mill (especially a grain mill)",reviewed
118702,praecantrix,LEMMA,http://lila-erc.eu/data/id/lemma/118702,n#10055297,"a female sorcerer or magician",reviewed
112117,meretrix,LEMMA,http://lila-erc.eu/data/id/lemma/112117,n#09952393,"a woman who cohabits with an important man",reviewed
